"email","skill_name","level"
"daniel.walker.emp178@public.local","Leadership","3"
"daniel.walker.emp178@public.local","Root Cause Analysis","3"
"ella.walker.emp179@public.local","Lean Manufacturing","4"
"ella.walker.emp179@public.local","Process Optimization","2"
"ella.walker.emp179@public.local","Leadership","3"
"ella.walker.emp179@public.local","Root Cause Analysis","3"
"noah.evans.emp182@public.local","Negotiation","3"
"noah.evans.emp182@public.local","Account Strategy","3"
"noah.evans.emp182@public.local","CRM","3"
"noah.evans.emp182@public.local","Pipeline Forecasting","2"
"emma.evans.emp183@public.local","Negotiation","1"
"emma.evans.emp183@public.local","Account Strategy","3"
"emma.evans.emp183@public.local","CRM","2"
"emma.evans.emp183@public.local","Pipeline Forecasting","2"
"liam.evans.emp184@public.local","Employee Relations","1"
"liam.evans.emp184@public.local","Workforce Planning","1"
"liam.evans.emp184@public.local","Performance Management","2"
"liam.evans.emp184@public.local","Conflict Resolution","3"
"ethan.evans.emp190@public.local","Quality Control","1"
"ethan.evans.emp190@public.local","Lab Operations","1"
"ethan.evans.emp190@public.local","Documentation","2"
"ethan.evans.emp190@public.local","Safety Compliance","2"
"james.evans.emp192@public.local","Statistical Modeling","1"
"james.evans.emp192@public.local","Python","2"
"james.evans.emp192@public.local","Experimental Design","1"
"james.evans.emp192@public.local","Data Analysis","1"
"harper.evans.emp193@public.local","Statistical Modeling","1"
"harper.evans.emp193@public.local","Python","1"
"harper.evans.emp193@public.local","Experimental Design","3"
"harper.evans.emp193@public.local","Data Analysis","3"
"benjamin.evans.emp194@public.local","Statistical Modeling","1"
"benjamin.evans.emp194@public.local","Python","1"
"benjamin.evans.emp194@public.local","Experimental Design","1"
"benjamin.evans.emp194@public.local","Data Analysis","2"
"evelyn.evans.emp195@public.local","Negotiation","2"
"evelyn.evans.emp195@public.local","Account Strategy","2"
"evelyn.evans.emp195@public.local","CRM","2"
"evelyn.evans.emp195@public.local","Pipeline Forecasting","3"
"abigail.evans.emp197@public.local","Statistical Modeling","1"
"abigail.evans.emp197@public.local","Python","2"
"abigail.evans.emp197@public.local","Experimental Design","2"
"abigail.evans.emp197@public.local","Data Analysis","1"
"daniel.evans.emp198@public.local","Quality Control","1"
"daniel.evans.emp198@public.local","Lab Operations","2"
"daniel.evans.emp198@public.local","Documentation","2"
"daniel.evans.emp198@public.local","Safety Compliance","1"
"ella.evans.emp199@public.local","Leadership","5"
"ella.evans.emp199@public.local","Project Planning","5"
"ella.evans.emp199@public.local","Risk Management","4"
"ella.evans.emp199@public.local","People Development","4"
"aarav.lopez.emp200@public.local","Quality Control","2"
"aarav.lopez.emp200@public.local","Lab Operations","1"
"aarav.lopez.emp200@public.local","Documentation","1"
"aarav.lopez.emp200@public.local","Safety Compliance","1"
"olivia.lopez.emp201@public.local","Quality Control","1"
"olivia.lopez.emp201@public.local","Lab Operations","1"
"olivia.lopez.emp201@public.local","Documentation","1"
"olivia.lopez.emp201@public.local","Safety Compliance","1"
"noah.lopez.emp202@public.local","Statistical Modeling","1"
"noah.lopez.emp202@public.local","Python","2"
"noah.lopez.emp202@public.local","Experimental Design","3"
"noah.lopez.emp202@public.local","Data Analysis","1"
"liam.lopez.emp204@public.local","Negotiation","3"
"liam.lopez.emp204@public.local","Account Strategy","3"
"liam.lopez.emp204@public.local","CRM","3"
"liam.lopez.emp204@public.local","Pipeline Forecasting","4"
"sophia.lopez.emp205@public.local","Communication","3"
"sophia.lopez.emp205@public.local","Problem Solving","2"
"sophia.lopez.emp205@public.local","Collaboration","3"
"sophia.lopez.emp205@public.local","Execution","1"
"mason.lopez.emp206@public.local","Quality Control","3"
"mason.lopez.emp206@public.local","Lab Operations","1"
"mason.lopez.emp206@public.local","Documentation","3"
"mason.lopez.emp206@public.local","Safety Compliance","2"
"isabella.lopez.emp207@public.local","Negotiation","2"
"isabella.lopez.emp207@public.local","Account Strategy","4"
"isabella.lopez.emp207@public.local","CRM","3"
"isabella.lopez.emp207@public.local","Pipeline Forecasting","4"
"lucas.lopez.emp208@public.local","Lean Manufacturing","1"
"lucas.lopez.emp208@public.local","Process Optimization","1"
"lucas.lopez.emp208@public.local","Leadership","1"
"lucas.lopez.emp208@public.local","Root Cause Analysis","1"
"amelia.lopez.emp211@public.local","Lean Manufacturing","3"
"amelia.lopez.emp211@public.local","Process Optimization","1"
"amelia.lopez.emp211@public.local","Leadership","3"
"amelia.lopez.emp211@public.local","Root Cause Analysis","2"
"benjamin.lopez.emp214@public.local","Statistical Modeling","1"
"benjamin.lopez.emp214@public.local","Python","2"
"benjamin.lopez.emp214@public.local","Experimental Design","1"
"benjamin.lopez.emp214@public.local","Data Analysis","2"
"evelyn.lopez.emp215@public.local","Negotiation","4"
"evelyn.lopez.emp215@public.local","Account Strategy","3"
"evelyn.lopez.emp215@public.local","CRM","3"
"evelyn.lopez.emp215@public.local","Pipeline Forecasting","4"
"elijah.lopez.emp216@public.local","Communication","1"
"elijah.lopez.emp216@public.local","Problem Solving","2"
"elijah.lopez.emp216@public.local","Collaboration","1"
"elijah.lopez.emp216@public.local","Execution","2"
"abigail.lopez.emp217@public.local","Statistical Modeling","1"
"abigail.lopez.emp217@public.local","Python","1"
"abigail.lopez.emp217@public.local","Experimental Design","1"
"abigail.lopez.emp217@public.local","Data Analysis","2"
"daniel.lopez.emp218@public.local","Statistical Modeling","2"
"daniel.lopez.emp218@public.local","Python","1"
"daniel.lopez.emp218@public.local","Experimental Design","1"
"daniel.lopez.emp218@public.local","Data Analysis","1"
"olivia.hughes.emp221@public.local","Statistical Modeling","1"
"olivia.hughes.emp221@public.local","Python","2"
"olivia.hughes.emp221@public.local","Experimental Design","1"
"olivia.hughes.emp221@public.local","Data Analysis","1"
"emma.hughes.emp223@public.local","Stakeholder Communication","4"
"emma.hughes.emp223@public.local","Compliance","3"
"emma.hughes.emp223@public.local","Client Education","4"
"emma.hughes.emp223@public.local","Territory Planning","3"
"liam.hughes.emp224@public.local","Statistical Modeling","1"
"liam.hughes.emp224@public.local","Python","2"
"liam.hughes.emp224@public.local","Experimental Design","2"
"liam.hughes.emp224@public.local","Data Analysis","1"
"mason.hughes.emp226@public.local","Leadership","5"
"mason.hughes.emp226@public.local","Project Planning","4"
"mason.hughes.emp226@public.local","Risk Management","5"
"mason.hughes.emp226@public.local","People Development","4"
"isabella.hughes.emp227@public.local","Statistical Modeling","1"
"isabella.hughes.emp227@public.local","Python","1"
"isabella.hughes.emp227@public.local","Experimental Design","1"
"isabella.hughes.emp227@public.local","Data Analysis","1"
"lucas.hughes.emp228@public.local","Negotiation","2"
"lucas.hughes.emp228@public.local","Account Strategy","3"
"lucas.hughes.emp228@public.local","CRM","3"
"lucas.hughes.emp228@public.local","Pipeline Forecasting","2"
"ethan.hughes.emp230@public.local","Negotiation","1"
"ethan.hughes.emp230@public.local","Account Strategy","2"
"ethan.hughes.emp230@public.local","CRM","3"
"ethan.hughes.emp230@public.local","Pipeline Forecasting","2"
"amelia.hughes.emp231@public.local","Statistical Modeling","1"
"amelia.hughes.emp231@public.local","Python","2"
"amelia.hughes.emp231@public.local","Experimental Design","1"
"amelia.hughes.emp231@public.local","Data Analysis","1"
"harper.hughes.emp233@public.local","Statistical Modeling","1"
"harper.hughes.emp233@public.local","Python","2"
"harper.hughes.emp233@public.local","Experimental Design","1"
"harper.hughes.emp233@public.local","Data Analysis","1"
"evelyn.hughes.emp235@public.local","Communication","1"
"evelyn.hughes.emp235@public.local","Problem Solving","1"
"evelyn.hughes.emp235@public.local","Collaboration","1"
"evelyn.hughes.emp235@public.local","Execution","1"
"daniel.hughes.emp238@public.local","Quality Control","2"
"daniel.hughes.emp238@public.local","Lab Operations","1"
"daniel.hughes.emp238@public.local","Documentation","2"
"daniel.hughes.emp238@public.local","Safety Compliance","2"
"ella.hughes.emp239@public.local","Quality Control","2"
"ella.hughes.emp239@public.local","Lab Operations","2"
"ella.hughes.emp239@public.local","Documentation","1"
"ella.hughes.emp239@public.local","Safety Compliance","2"
"aarav.torres.emp240@public.local","Negotiation","2"
"aarav.torres.emp240@public.local","Account Strategy","2"
"aarav.torres.emp240@public.local","CRM","1"
"aarav.torres.emp240@public.local","Pipeline Forecasting","2"
"olivia.torres.emp241@public.local","Statistical Modeling","1"
"olivia.torres.emp241@public.local","Python","1"
"olivia.torres.emp241@public.local","Experimental Design","2"
"olivia.torres.emp241@public.local","Data Analysis","1"
"noah.torres.emp242@public.local","Statistical Modeling","1"
"noah.torres.emp242@public.local","Python","1"
"noah.torres.emp242@public.local","Experimental Design","1"
"noah.torres.emp242@public.local","Data Analysis","1"
"emma.torres.emp243@public.local","Quality Control","1"
"emma.torres.emp243@public.local","Lab Operations","1"
"emma.torres.emp243@public.local","Documentation","1"
"emma.torres.emp243@public.local","Safety Compliance","1"
"liam.torres.emp244@public.local","Negotiation","3"
"liam.torres.emp244@public.local","Account Strategy","3"
"liam.torres.emp244@public.local","CRM","4"
"liam.torres.emp244@public.local","Pipeline Forecasting","2"
"sophia.torres.emp245@public.local","Quality Control","1"
"sophia.torres.emp245@public.local","Lab Operations","1"
"sophia.torres.emp245@public.local","Documentation","1"
"sophia.torres.emp245@public.local","Safety Compliance","1"
"mason.torres.emp246@public.local","Statistical Modeling","2"
"mason.torres.emp246@public.local","Python","1"
"mason.torres.emp246@public.local","Experimental Design","1"
"mason.torres.emp246@public.local","Data Analysis","1"
"isabella.torres.emp247@public.local","Statistical Modeling","2"
"isabella.torres.emp247@public.local","Python","1"
"isabella.torres.emp247@public.local","Experimental Design","2"
"isabella.torres.emp247@public.local","Data Analysis","1"
"lucas.torres.emp248@public.local","Communication","1"
"lucas.torres.emp248@public.local","Problem Solving","1"
"lucas.torres.emp248@public.local","Collaboration","1"
"lucas.torres.emp248@public.local","Execution","1"
"mia.torres.emp249@public.local","Quality Control","2"
"mia.torres.emp249@public.local","Lab Operations","2"
"mia.torres.emp249@public.local","Documentation","2"
"mia.torres.emp249@public.local","Safety Compliance","2"
"ethan.torres.emp250@public.local","Lean Manufacturing","2"
"ethan.torres.emp250@public.local","Process Optimization","1"
"ethan.torres.emp250@public.local","Leadership","3"
"ethan.torres.emp250@public.local","Root Cause Analysis","1"
"james.torres.emp252@public.local","Statistical Modeling","2"
"james.torres.emp252@public.local","Python","1"
"james.torres.emp252@public.local","Experimental Design","1"
"james.torres.emp252@public.local","Data Analysis","1"
"harper.torres.emp253@public.local","Leadership","5"
"harper.torres.emp253@public.local","Project Planning","5"
"harper.torres.emp253@public.local","Risk Management","5"
"harper.torres.emp253@public.local","People Development","5"
"benjamin.torres.emp254@public.local","R&D Strategy","5"
"benjamin.torres.emp254@public.local","Cross-Functional Leadership","5"
"benjamin.torres.emp254@public.local","Innovation Planning","5"
"benjamin.torres.emp254@public.local","Budgeting","5"
"elijah.torres.emp256@public.local","Lean Manufacturing","1"
"elijah.torres.emp256@public.local","Process Optimization","1"
"elijah.torres.emp256@public.local","Leadership","1"
"elijah.torres.emp256@public.local","Root Cause Analysis","3"
"daniel.torres.emp258@public.local","Stakeholder Communication","3"
"daniel.torres.emp258@public.local","Compliance","3"
"daniel.torres.emp258@public.local","Client Education","3"
"daniel.torres.emp258@public.local","Territory Planning","5"
"ella.torres.emp259@public.local","Leadership","5"
"ella.torres.emp259@public.local","Project Planning","5"
"ella.torres.emp259@public.local","Risk Management","4"
"ella.torres.emp259@public.local","People Development","4"
"aarav.bennett.emp260@public.local","Statistical Modeling","1"
"aarav.bennett.emp260@public.local","Python","1"
"aarav.bennett.emp260@public.local","Experimental Design","1"
"aarav.bennett.emp260@public.local","Data Analysis","1"
"olivia.bennett.emp261@public.local","Lean Manufacturing","1"
"olivia.bennett.emp261@public.local","Process Optimization","3"
"olivia.bennett.emp261@public.local","Leadership","3"
"olivia.bennett.emp261@public.local","Root Cause Analysis","3"
"noah.bennett.emp262@public.local","Statistical Modeling","2"
"noah.bennett.emp262@public.local","Python","2"
"noah.bennett.emp262@public.local","Experimental Design","2"
"noah.bennett.emp262@public.local","Data Analysis","2"
"liam.bennett.emp264@public.local","Leadership","3"
"liam.bennett.emp264@public.local","Project Planning","3"
"liam.bennett.emp264@public.local","Risk Management","4"
"liam.bennett.emp264@public.local","People Development","4"
"isabella.bennett.emp267@public.local","Statistical Modeling","2"
"isabella.bennett.emp267@public.local","Python","1"
"isabella.bennett.emp267@public.local","Experimental Design","2"
"isabella.bennett.emp267@public.local","Data Analysis","1"
"mia.bennett.emp269@public.local","Quality Control","3"
"mia.bennett.emp269@public.local","Lab Operations","3"
"mia.bennett.emp269@public.local","Documentation","2"
"mia.bennett.emp269@public.local","Safety Compliance","3"
"ethan.bennett.emp270@public.local","Lean Manufacturing","1"
"ethan.bennett.emp270@public.local","Process Optimization","1"
"ethan.bennett.emp270@public.local","Leadership","2"
"ethan.bennett.emp270@public.local","Root Cause Analysis","2"
"amelia.bennett.emp271@public.local","Lean Manufacturing","3"
"amelia.bennett.emp271@public.local","Process Optimization","3"
"amelia.bennett.emp271@public.local","Leadership","1"
"amelia.bennett.emp271@public.local","Root Cause Analysis","1"
"harper.bennett.emp273@public.local","Lean Manufacturing","1"
"harper.bennett.emp273@public.local","Process Optimization","3"
"harper.bennett.emp273@public.local","Leadership","2"
"harper.bennett.emp273@public.local","Root Cause Analysis","3"
"benjamin.bennett.emp274@public.local","Lean Manufacturing","2"
